incident_id,opened_at,cell_id,issue_type,complaint_summary,root_cause,resolution,status,severity
INC-2026-153,2026-02-14T20:00:00,XYZ405,rach,Registration failures at cell edge XYZ405,PRACH occasion collision with co-channel DAS,Updated UDM subscription template,In Progress,Medium
INC-2026-154,2026-02-14T23:00:00,XYZ406,latency,Video buffering on 5QI-9 during peak XYZ406,UPF cluster CPU saturation,Updated UDM subscription template,Closed,Medium
INC-2026-155,2026-02-15T10:00:00,XYZ403,transport,N3 throughput cap during evening peak XYZ403,Backhaul link at high utilization on core switch,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-156,2026-02-15T13:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Added neighbor relation and tuned HO margins,Open,High
INC-2026-157,2026-02-15T22:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Retuned electrical tilt and enabled IRC,Closed,Critical
INC-2026-158,2026-02-16T03:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Adjusted PRACH configuration index and root sequence,Open,Critical
INC-2026-159,2026-02-16T12:00:00,XYZ408,core,PDU session release without RF anomaly XYZ408,AMF subscription profile missing DNN,Added neighbor relation and tuned HO margins,Closed,Medium
INC-2026-160,2026-02-16T18:00:00,XYZ401,rach,Registration failures at cell edge XYZ401,PRACH occasion collision with co-channel DAS,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-161,2026-02-17T04:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Updated UDM subscription template,Closed,High
INC-2026-162,2026-02-17T12:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Restored F1 link and cleared cell barring,Closed,High
INC-2026-163,2026-02-17T19:00:00,XYZ405,rach,Registration failures at cell edge XYZ405,PRACH occasion collision with co-channel DAS,Adjusted PRACH configuration index and root sequence,Closed,Critical
INC-2026-164,2026-02-18T02:00:00,XYZ405,core,PDU session release without RF anomaly XYZ405,AMF subscription profile missing DNN,Enabled QoS shaping and scheduled backhaul upgrade,Closed,Medium
INC-2026-165,2026-02-18T07:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-166,2026-02-18T14:00:00,XYZ402,core,PDU session release without RF anomaly XYZ402,AMF subscription profile missing DNN,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-167,2026-02-18T20:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Updated UDM subscription template,In Progress,High
INC-2026-168,2026-02-19T01:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-169,2026-02-19T12:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Adjusted PRACH configuration index and root sequence,Closed,Critical
INC-2026-170,2026-02-19T17:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Adjusted PRACH configuration index and root sequence,Closed,High
INC-2026-171,2026-02-20T01:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Retuned electrical tilt and enabled IRC,Open,High
INC-2026-172,2026-02-20T05:00:00,XYZ401,core,PDU session release without RF anomaly XYZ401,AMF subscription profile missing DNN,Re-ran beam calibration procedure,Closed,High
INC-2026-173,2026-02-20T14:00:00,XYZ404,latency,Video buffering on 5QI-9 during peak XYZ404,UPF cluster CPU saturation,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-174,2026-02-21T00:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Adjusted PRACH configuration index and root sequence,Closed,High
INC-2026-175,2026-02-21T04:00:00,XYZ410,handover,HO prep/exec failure spike neighbor sector XYZ410,Target cell barred due to transport alarm on F1,Reduced A3 offset and enabled time-to-trigger tuning,Open,Low
INC-2026-176,2026-02-21T13:00:00,XYZ407,mobility,Network issue on XYZ407,Under investigation,Restored F1 link and cleared cell barring,Closed,Medium
INC-2026-177,2026-02-21T20:00:00,XYZ408,rlf,RLF cluster after successful HO on XYZ408,Too-late HO — A3 offset insufficient for fast UE,Retuned electrical tilt and enabled IRC,Closed,Critical
INC-2026-178,2026-02-22T04:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Reduced A3 offset and enabled time-to-trigger tuning,Closed,High
INC-2026-179,2026-02-22T09:00:00,XYZ407,rach,Registration failures at cell edge XYZ407,PRACH occasion collision with co-channel DAS,Updated UDM subscription template,Closed,Medium
INC-2026-180,2026-02-22T16:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Added neighbor relation and tuned HO margins,Open,High
INC-2026-181,2026-02-22T20:00:00,XYZ402,latency,Video buffering on 5QI-9 during peak XYZ402,UPF cluster CPU saturation,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-182,2026-02-23T07:00:00,XYZ404,core,PDU session release without RF anomaly XYZ404,AMF subscription profile missing DNN,Restored F1 link and cleared cell barring,Open,Critical
INC-2026-183,2026-02-23T13:00:00,XYZ404,call_drop,Voice drops during mobility on XYZ404,Missed Xn neighbor relation for inter-gNB HO,Adjusted PRACH configuration index and root sequence,Open,High
INC-2026-184,2026-02-23T19:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Updated UDM subscription template,Closed,High
INC-2026-185,2026-02-24T02:00:00,XYZ401,core,PDU session release without RF anomaly XYZ401,AMF subscription profile missing DNN,Rebalanced UPF sessions and scaled pod count,In Progress,High
INC-2026-186,2026-02-24T09:00:00,XYZ404,rlf,RLF cluster after successful HO on XYZ404,Too-late HO — A3 offset insufficient for fast UE,Restored F1 link and cleared cell barring,Closed,High
INC-2026-187,2026-02-24T15:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-188,2026-02-25T00:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-189,2026-02-25T09:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Adjusted PRACH configuration index and root sequence,In Progress,Medium
INC-2026-190,2026-02-25T11:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Rebalanced UPF sessions and scaled pod count,Closed,Critical
INC-2026-191,2026-02-25T22:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-192,2026-02-26T04:00:00,XYZ410,beamforming,Beam failure ratio above threshold XYZ410,SSB beam weight drift after AAU firmware upgrade,Rebalanced UPF sessions and scaled pod count,Open,Low
INC-2026-193,2026-02-26T09:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Updated UDM subscription template,Open,High
INC-2026-194,2026-02-26T15:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Added neighbor relation and tuned HO margins,In Progress,High
INC-2026-195,2026-02-27T02:00:00,XYZ403,rach,Registration failures at cell edge XYZ403,PRACH occasion collision with co-channel DAS,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-196,2026-02-27T09:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Adjusted PRACH configuration index and root sequence,Closed,Critical
INC-2026-197,2026-02-27T15:00:00,XYZ403,handover,HO prep/exec failure spike neighbor sector XYZ403,Target cell barred due to transport alarm on F1,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-198,2026-02-27T20:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Reduced A3 offset and enabled time-to-trigger tuning,Closed,Medium
INC-2026-199,2026-02-28T07:00:00,XYZ402,throughput,DL speed below SLA on XYZ402,High DL BLER and rank-1 stuck — interferer on n77,Reduced A3 offset and enabled time-to-trigger tuning,Closed,High
INC-2026-200,2026-02-28T12:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Updated UDM subscription template,Closed,Medium
INC-2026-201,2026-02-28T21:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Reduced A3 offset and enabled time-to-trigger tuning,In Progress,High
INC-2026-202,2026-03-01T04:00:00,XYZ406,latency,Video buffering on 5QI-9 during peak XYZ406,UPF cluster CPU saturation,Re-ran beam calibration procedure,In Progress,Medium
INC-2026-203,2026-03-01T06:00:00,XYZ405,core,PDU session release without RF anomaly XYZ405,AMF subscription profile missing DNN,Reduced A3 offset and enabled time-to-trigger tuning,Closed,Medium
INC-2026-204,2026-03-01T13:00:00,XYZ409,beamforming,Beam failure ratio above threshold XYZ409,SSB beam weight drift after AAU firmware upgrade,Updated UDM subscription template,Open,Low
INC-2026-205,2026-03-01T20:00:00,XYZ404,rlf,RLF cluster after successful HO on XYZ404,Too-late HO — A3 offset insufficient for fast UE,Re-ran beam calibration procedure,Closed,High
INC-2026-206,2026-03-02T05:00:00,XYZ408,core,PDU session release without RF anomaly XYZ408,AMF subscription profile missing DNN,Restored F1 link and cleared cell barring,Open,Medium
INC-2026-207,2026-03-02T12:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Retuned electrical tilt and enabled IRC,Closed,Critical
INC-2026-208,2026-03-02T22:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-209,2026-03-03T02:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Adjusted PRACH configuration index and root sequence,Open,High
INC-2026-210,2026-03-03T08:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Adjusted PRACH configuration index and root sequence,Open,High
INC-2026-211,2026-03-03T16:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-212,2026-03-03T23:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Updated UDM subscription template,Closed,High
INC-2026-213,2026-03-04T05:00:00,XYZ408,core,PDU session release without RF anomaly XYZ408,AMF subscription profile missing DNN,Rebalanced UPF sessions and scaled pod count,Closed,Medium
INC-2026-214,2026-03-04T11:00:00,XYZ404,latency,Video buffering on 5QI-9 during peak XYZ404,UPF cluster CPU saturation,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-215,2026-03-04T20:00:00,XYZ406,handover,HO prep/exec failure spike neighbor sector XYZ406,Target cell barred due to transport alarm on F1,Restored F1 link and cleared cell barring,Closed,Critical
INC-2026-216,2026-03-05T01:00:00,XYZ402,throughput,DL speed below SLA on XYZ402,High DL BLER and rank-1 stuck — interferer on n77,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-217,2026-03-05T12:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Adjusted PRACH configuration index and root sequence,Closed,High
INC-2026-218,2026-03-05T15:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Added neighbor relation and tuned HO margins,Closed,Medium
INC-2026-219,2026-03-06T03:00:00,XYZ403,beamforming,Beam failure ratio above threshold XYZ403,SSB beam weight drift after AAU firmware upgrade,Re-ran beam calibration procedure,Closed,High
INC-2026-220,2026-03-06T10:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-221,2026-03-06T17:00:00,XYZ401,rlf,RLF cluster after successful HO on XYZ401,Too-late HO — A3 offset insufficient for fast UE,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-222,2026-03-06T22:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-223,2026-03-07T03:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-224,2026-03-07T09:00:00,XYZ408,rlf,RLF cluster after successful HO on XYZ408,Too-late HO — A3 offset insufficient for fast UE,Re-ran beam calibration procedure,Closed,Medium
INC-2026-225,2026-03-07T18:00:00,XYZ404,rlf,RLF cluster after successful HO on XYZ404,Too-late HO — A3 offset insufficient for fast UE,Retuned electrical tilt and enabled IRC,In Progress,High
INC-2026-226,2026-03-07T23:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-227,2026-03-08T10:00:00,XYZ401,rlf,RLF cluster after successful HO on XYZ401,Too-late HO — A3 offset insufficient for fast UE,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-228,2026-03-08T15:00:00,XYZ408,call_drop,Voice drops during mobility on XYZ408,Missed Xn neighbor relation for inter-gNB HO,Enabled QoS shaping and scheduled backhaul upgrade,Closed,Medium
INC-2026-229,2026-03-08T21:00:00,XYZ406,handover,HO prep/exec failure spike neighbor sector XYZ406,Target cell barred due to transport alarm on F1,Re-ran beam calibration procedure,Open,Critical
INC-2026-230,2026-03-09T05:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Enabled QoS shaping and scheduled backhaul upgrade,Open,High
INC-2026-231,2026-03-09T10:00:00,XYZ407,mobility,Network issue on XYZ407,Under investigation,Re-ran beam calibration procedure,Open,Medium
INC-2026-232,2026-03-09T20:00:00,XYZ401,rach,Registration failures at cell edge XYZ401,PRACH occasion collision with co-channel DAS,Reduced A3 offset and enabled time-to-trigger tuning,Closed,High
INC-2026-233,2026-03-10T03:00:00,XYZ403,beamforming,Beam failure ratio above threshold XYZ403,SSB beam weight drift after AAU firmware upgrade,Updated UDM subscription template,Open,High
INC-2026-234,2026-03-10T09:00:00,XYZ401,handover,HO prep/exec failure spike neighbor sector XYZ401,Target cell barred due to transport alarm on F1,Updated UDM subscription template,Closed,Critical
INC-2026-235,2026-03-10T19:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Reduced A3 offset and enabled time-to-trigger tuning,Closed,High
INC-2026-236,2026-03-10T23:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-237,2026-03-11T04:00:00,XYZ409,handover,HO prep/exec failure spike neighbor sector XYZ409,Target cell barred due to transport alarm on F1,Retuned electrical tilt and enabled IRC,Open,Low
